,url_no,emoji_n0,char_count,word_count,word_density,punctuation_count,upper_case_word_count,stopwords_count,unique_words_count,repeating_word_count,avg_word_length,Adjctive_count,Verb_count,Adverb_count,Noun_count,subjectivity_text,text_neg_score,text_neu_score,text_pos_score,text_sentiment_score,neg_words_in_text,pos_words_in_text,neu_words_in_text,text_polarity_Negetive,text_polarity_Neutral,text_polarity_Positive
13,0.0,0.0,0.016319977407796806,0.8773643259432887,0.846236559139785,0.39281828073993474,0.5499999999999999,0.7230142566191445,0.7973441108545035,0.5838323353293413,0.012787975430626678,0.6412556053811659,0.5806451612903225,0.0184,0.5661764705882353,0.6672444987709544,0.3206260382967562,0.6606836564646585,0.21266294227188076,0.6224672634487528,0.44625000000000004,0.4587155963302752,0.8436944937833037,False,True,False
14,0.06,0.0,0.027390073605549584,0.4507601653807337,0.4639784946236559,0.16974972796517956,0.2318181818181818,0.39613034623217924,0.44399538106235564,0.2874251497005988,0.025000378131550767,0.41704035874439466,0.34274193548387094,0.0102,0.35294117647058826,0.5325840353607054,0.40622540876103874,0.6114140551965209,0.22703910614525133,0.5519486173812476,0.2625,0.22477064220183485,0.4653641207815275,False,False,True
15,0.02,0.0,0.020040295675922717,0.6732916625972588,0.6403225806451612,0.3721436343852013,0.3181818181818181,0.5020366598778003,0.625866050808314,0.3263473053892216,0.016538840331555917,0.6188340807174888,0.4758064516129032,0.014199999999999999,0.4117647058823529,0.6295830504471935,0.4726764011541488,0.5635552574889242,0.24785847299813774,0.5779563463592735,0.5950000000000001,0.3623853211009174,0.6193013617525163,False,False,True
16,0.08163265306122448,0.0,0.029531183166476026,0.8074588757272614,0.7435813034891375,0.45342097666052283,0.4174397031539888,0.600689970489214,0.7278126031012867,0.37272393987535135,0.025938157718945167,0.6589182758305117,0.4073403554970375,0.016034985422740525,0.49264705882352944,0.5285085168677919,0.3451918495823616,0.5820374485606948,0.28324402386652975,0.708641496415926,0.41071428571428575,0.43531173937464895,0.7360713379490339,False,False,True
17,0.0,0.0,0.017897829861818322,0.9290946381482568,0.8688172043010752,0.5408052230685528,0.3363636363636363,0.740325865580448,0.8192840646651269,0.5958083832335329,0.014445594605813551,0.7040358744394619,0.5967741935483871,0.0222,0.4852941176470588,0.6249558859475514,0.23808691090320885,0.5617103605251392,0.3497206703910614,0.8106449440930714,0.3325,0.5825688073394495,0.8602723505032565,True,False,False
18,0.0,0.0,0.017195786568545625,0.8562847934368591,0.811290322580645,0.31882480957562565,0.3181818181818181,0.7006109979633401,0.7829099307159354,0.4640718562874252,0.013466005154220851,0.6905829596412556,0.49193548387096775,0.0178,0.5367647058823529,0.6138282195437276,0.28302876628486495,0.5902881762386699,0.30134078212290494,0.7341989494378647,0.39375000000000004,0.5458715596330275,0.7975133214920072,False,False,True
19,0.0,0.0,0.022413108048839628,0.6523260735097828,0.6010752688172043,0.43199129488574545,0.1727272727272727,0.4908350305498982,0.5785219399538106,0.3532934131736527,0.01949287400688596,0.547085201793722,0.26612903225806456,0.013000000000000001,0.45588235294117646,0.49758949114453066,0.13963451954183786,0.6882847620208918,0.2614897579143388,0.7125793961781909,0.1925,0.3348623853211009,0.6068679692125518,False,False,True
20,0.02,0.0,0.02124411092412761,0.61905459517531,0.5720430107526882,0.3133841131664853,0.15454545454545454,0.4623217922606925,0.5450346420323325,0.3652694610778443,0.018236112612278674,0.4618834080717489,0.3346774193548387,0.0128,0.5073529411764706,0.4642394013447512,0.38602780449418556,0.6843055724911598,0.16067039106145245,0.5719738083061371,0.2625,0.21559633027522934,0.5855535820011841,False,False,True
21,0.26,0.0,0.049693015598853287,0.6688478692580655,0.5806451612903226,0.42763873775843314,0.24545454545454545,0.5091649694501018,0.5560046189376444,0.3562874251497006,0.04601484691783243,0.4484304932735426,0.35080645161290325,0.0104,0.4485294117647059,0.556828197825988,0.32473550756317215,0.6666162663089866,0.2050279329608938,0.6110172890198718,0.46375000000000005,0.2660550458715596,0.5748963883955003,False,False,True
22,0.1,0.0,0.037936353641123056,0.6801282677344792,0.6295698924731182,0.4439608269858542,0.4909090909090909,0.4623217922606925,0.6148960739030023,0.3233532934131737,0.03445132493118286,0.632286995515695,0.48387096774193544,0.0126,0.4117647058823529,0.6421051279677069,0.31511760076943257,0.5309620777953908,0.34852886405959027,0.7101915319737102,0.35875,0.4128440366972477,0.6169330965068087,False,False,True
23,0.0,0.0,0.01678191606061904,0.6150340202493734,0.614247311827957,0.4584175345872844,0.2922077922077922,0.5378236834448646,0.6061530847904982,0.28336184773310524,0.013313934333703559,0.488468930172966,0.3960253456221198,0.027423469387755105,0.23529411764705882,0.6944146054633036,0.1428633882511648,0.5845751969852687,0.3668528864059589,0.7815529124181728,0.14062500000000003,0.491480996068152,0.604668865770109,False,False,True
24,0.1,0.0,0.03165450681372535,0.580313832731061,0.5725806451612903,0.3297062023939064,0.23636363636363636,0.5203665987780041,0.5548498845265588,0.31736526946107785,0.028916962257868748,0.3811659192825112,0.29838709677419356,0.016200000000000003,0.4338235294117647,0.5150935149809284,0.23021771443560374,0.5239442344429543,0.3920670391061451,0.7109237122151456,0.2625,0.37614678899082565,0.5654233274126702,False,False,True
25,0.06,0.0,0.03000973955360773,0.5829345313669955,0.578494623655914,0.35799782372143635,0.3863636363636363,0.5295315682281059,0.5444572748267898,0.4041916167664671,0.02658595339492842,0.4484304932735426,0.3709677419354839,0.0182,0.3897058823529412,0.613346768125532,0.3351403340036723,0.5852237532008292,0.2844320297951582,0.6779535255643736,0.28875,0.37614678899082565,0.5701598579040853,True,False,False
26,0.0,0.0,0.01469463146604532,0.9355894130286161,0.9338709677419355,0.4940152339499456,0.42272727272727273,0.8757637474541753,0.8735565819861432,0.6766467065868264,0.010707053551254724,0.5560538116591929,0.6491935483870969,0.028399999999999998,0.5514705882352942,0.6605612011419867,0.19891579959779662,0.7006564240133317,0.2235009310986964,0.7209681949242862,0.315,0.4770642201834862,0.9467140319715809,False,False,True
27,0.02,0.0,0.012724939862322787,0.4252368395351109,0.47526881720430103,0.2513601741022851,0.21818181818181814,0.33095723014256617,0.4745958429561201,0.19161676646706588,0.010194650215385903,0.47085201793721976,0.2782258064516129,0.0102,0.3088235294117647,0.5370135418610325,0.18064177668969134,0.5868154290127221,0.34841713221601484,0.7348379208043435,0.20125,0.35779816513761464,0.4647720544701006,False,False,True
28,0.0,0.0,0.015108150328623322,0.8101282134757084,0.8029793906810035,0.4349383387740297,0.42140151515151514,0.6684487440597421,0.7576260585065435,0.5489021956087824,0.011598907489170212,0.5511958146487295,0.5460349462365591,0.022135416666666668,0.5294117647058824,0.6478784102143728,0.15191920958293256,0.6197537732525843,0.32681564245810046,0.7964274223780609,0.24609375,0.5781727828746177,0.7941829484902309,False,False,True
29,0.06,0.0,0.02571869170382235,0.8643747761825699,0.8327956989247313,0.41131664853101196,0.44090909090909086,0.7240325865580448,0.7673210161662818,0.6646706586826349,0.022149326063514288,0.6233183856502241,0.6169354838709677,0.0166,0.47058823529411764,0.6421160730841433,0.4679548832735859,0.5342539527699879,0.2801117318435754,0.6481512142295611,0.63,0.5275229357798165,0.8075784487862641,False,False,True
30,0.0,0.0,0.015931643998877646,0.8674512484943192,0.8521505376344086,0.5179542981501634,0.6181818181818182,0.7036659877800407,0.8008083140877599,0.5988023952095809,0.012163219041637094,0.757847533632287,0.6653225806451613,0.0196,0.75,0.8128321381744994,0.5310833260470402,0.463496728041296,0.3262942271880818,0.6719574967530197,0.63,0.6743119266055045,0.8099467140319715,False,False,True
31,0.0,0.0,0.013256445819404694,0.4628381677898232,0.5177419354838709,0.19804134929270947,0.3409090909090909,0.4124236252545825,0.48614318706697457,0.36826347305389223,0.010129692336504547,0.4125560538116592,0.3548387096774194,0.0166,0.33088235294117646,0.6678704723936589,0.43656553291947187,0.5003584928667231,0.32845437616387324,0.6090746198365655,0.42875,0.3899082568807339,0.4920071047957371,False,False,True
32,0.0,0.0,0.019553376230929793,0.640362014519647,0.6112903225806452,0.2883569096844396,0.3909090909090909,0.49898167006109984,0.6045034642032333,0.2754491017964072,0.01629947281437064,0.6278026905829596,0.3951612903225806,0.015600000000000001,0.38235294117647056,0.5879376304555215,0.15790854244994315,0.6087009714262489,0.33556797020484164,0.7522238288488826,0.16625,0.38532110091743116,0.6133806986382474,False,True,False
33,0.02,0.0,0.015195257875982339,0.7250219748022269,0.7231182795698925,0.36126224156692055,0.5136363636363636,0.6069246435845214,0.6714780600461894,0.5508982035928144,0.011866086450151091,0.5829596412556054,0.5161290322580645,0.0192,0.5147058823529411,0.6585597257541673,0.2447320101425199,0.6034918505873268,0.30383612662942266,0.6929883623813886,0.35000000000000003,0.4357798165137614,0.7175843694493783,False,False,True
34,0.06,0.0,0.018390070065485948,0.5309763323241201,0.5408602150537635,0.3133841131664853,0.2818181818181818,0.4460285132382892,0.5242494226327945,0.29940119760479045,0.015277985422369007,0.40358744394618834,0.3588709677419355,0.015600000000000001,0.3088235294117647,0.7155559350392359,0.25627349829500745,0.4926895094094215,0.41310986964618246,0.7260640222327696,0.27125,0.4311926605504587,0.5227945529899348,False,True,False
35,0.56,0.0,0.1468494219864435,0.25158706904971184,0.18064516129032254,0.36452665941240475,0.07272727272727272,0.1405295315682281,0.18187066974595842,0.0688622754491018,0.14538054308664627,0.2062780269058296,0.1532258064516129,0.0038,0.1323529411764706,0.3152324817172471,0.7120748448019586,0.48491200260130896,0.2270763500931098,0.5229017885066098,0.315,0.1605504587155963,0.1580817051509769,False,True,False
36,0.08,0.0,0.05702719749385818,0.8337239964840316,0.7763440860215054,0.4624591947769315,0.2772727272727272,0.6486761710794298,0.7448036951501155,0.46706586826347307,0.053629939835735586,0.6233183856502241,0.6290322580645161,0.0226,0.5073529411764706,0.5808242887399392,0.2851272186762263,0.6260285331057187,0.26357541899441334,0.7059198673490538,0.39375000000000004,0.5412844036697247,0.7596210775606868,False,False,True
37,0.08,0.0,0.018769359587122416,0.7736758146954456,0.7887096774193548,0.2872687704026115,0.25909090909090904,0.7525458248472504,0.7280600461893764,0.6227544910179641,0.015650145111222872,0.5964125560538117,0.4959677419354839,0.0184,0.5220588235294118,0.6851014747858469,0.3826178193582233,0.5776271186440679,0.2719180633147113,0.6229799122610142,0.5337500000000001,0.4357798165137614,0.7773830669034932,True,False,False
38,0.06,0.0,0.020041886395893965,0.8064915193541036,0.7381720430107527,0.4940152339499456,0.2318181818181818,0.6018329938900203,0.7124711316397229,0.4221556886227545,0.01623360896390443,0.6188340807174888,0.45564516129032256,0.0166,0.4117647058823529,0.5719987808596961,0.3927603392498033,0.5408377027191806,0.3055493482309125,0.6758722695011976,0.48125000000000007,0.5091743119266056,0.7158081705150977,False,False,True
39,0.0,0.0,0.01589257899455729,0.905964124100661,0.8790322580645161,0.5190424374319914,0.5272727272727272,0.7647657841140529,0.8296766743648961,0.5988023952095809,0.011875373890955995,0.6860986547085202,0.6290322580645161,0.0192,0.6985294117647058,0.6396379705052553,0.338725190172248,0.6595984229565501,0.2061824953445065,0.6312227655318485,0.455,0.3899082568807339,0.8880994671403197,False,False,True
40,0.08,0.0,0.02043673078459634,0.8371422990526418,0.8311827956989247,0.36452665941240475,0.47727272727272724,0.7128309572301426,0.7846420323325635,0.5658682634730539,0.01665314267054235,0.5605381165919282,0.4798387096774193,0.0178,0.47058823529411764,0.6084627187457461,0.18195330943429225,0.694362069666301,0.23724394785847297,0.7403985660550446,0.25375,0.39908256880733944,0.8478389579632919,False,False,True
41,0.08,0.0,0.030691254777334438,0.7800566461568513,0.7483870967741935,0.5408052230685528,0.39999999999999997,0.5997963340122199,0.729214780600462,0.3922155688622755,0.026653486212527885,0.57847533632287,0.6330645161290323,0.0192,0.4264705882352941,0.5975669504799193,0.4244994316691439,0.5857301955046134,0.24554934823091243,0.6338939356588947,0.49000000000000005,0.40825688073394495,0.7394908229721728,False,False,True
42,0.0,0.0,0.017648891461212284,0.5411172966109971,0.5451612903225806,0.3003264417845484,0.3272727272727272,0.4317718940936864,0.5184757505773672,0.3532934131736527,0.01505525066495975,0.5336322869955157,0.38306451612903225,0.0134,0.47794117647058826,0.4856175496704087,0.3899624027279881,0.5835959029386658,0.2625325884543761,0.6229284020932752,0.30625,0.2935779816513761,0.5429248075784487,False,False,True
43,0.04,0.0,0.02107766800351473,0.7717387765732331,0.7338709677419355,0.4668117519042438,0.4909090909090909,0.5824847250509164,0.6939953810623556,0.4940119760479042,0.01734133484187359,0.6008968609865472,0.564516129032258,0.0178,0.4852941176470588,0.660241049450514,0.2085337063915362,0.6585493638987118,0.2627560521415269,0.7046124902345307,0.2275,0.39908256880733944,0.7424511545293073,True,False,False
44,0.2,0.0,0.07577663604504245,0.5674382263892958,0.5064516129032257,0.4145810663764962,0.2636363636363636,0.4063136456211813,0.49769053117782913,0.24550898203592814,0.07257854455123307,0.4618834080717489,0.35080645161290325,0.013999999999999999,0.3161764705882353,0.5658031144774239,0.4057882311795051,0.5404397837662074,0.30022346368715075,0.6643756906348384,0.385,0.3211009174311926,0.4914150384843103,False,False,True
45,0.08,0.0,0.02641419817682912,0.8838591008236483,0.8209677419354838,0.5310119695321002,0.3909090909090909,0.7311608961303462,0.7777136258660509,0.5449101796407186,0.02301576804339578,0.6636771300448431,0.5766129032258064,0.0194,0.5661764705882353,0.5939584428979574,0.31179505114977707,0.6098223793846276,0.2689757914338919,0.6350394236748089,0.48125000000000007,0.4495412844036697,0.8146832445233866,True,False,False
46,0.02,0.0,0.01968785914595153,0.899697236058209,0.8139784946236559,0.4330794341675735,0.2772727272727272,0.6945010183299389,0.7956120092378753,0.41317365269461076,0.015961879459116743,0.5739910313901345,0.5161290322580645,0.0182,0.6691176470588235,0.5894013538690673,0.3063740491387602,0.7093382920782019,0.16875232774674112,0.5870049658254565,0.4375,0.2706422018348624,0.8330373001776199,False,False,True
47,0.0,0.0,0.01582735723157528,0.8054660285835205,0.7908602150537635,0.4787812840043526,0.44999999999999996,0.6639511201629327,0.7448036951501155,0.5479041916167665,0.012198664264337003,0.7354260089686099,0.5846774193548387,0.0128,0.4117647058823529,0.6287803226468817,0.28276645973594466,0.5979933341462423,0.2935195530726256,0.716283222525151,0.41125,0.5183486238532109,0.7773830669034932,False,False,True
48,0.0,0.0,0.014995660326124934,0.8770224956864276,0.8677419354838709,0.4221980413492927,0.35,0.8472505091649695,0.8158198614318707,0.6077844311377245,0.011366715544389156,0.6278026905829596,0.717741935483871,0.0222,0.6470588235294118,0.6926630846752954,0.3478184838681473,0.6130057310084135,0.25020484171322144,0.6536468585543057,0.5075,0.4724770642201835,0.8614564831261101,False,False,True
49,0.14,0.0,0.039378302525703124,0.580655662987922,0.5790322580645162,0.2829162132752992,0.2909090909090909,0.505091649694501,0.5554272517321016,0.3502994011976048,0.03675077876891224,0.40358744394618834,0.4112903225806452,0.0148,0.3602941176470588,0.6067579186266573,0.2663285826702807,0.6818457098727796,0.2141899441340782,0.5841375664879754,0.30625,0.25688073394495414,0.5849615156897573,False,True,False
50,0.0,0.0,0.016353209902414872,0.8023895562717713,0.785483870967742,0.30576713819368884,0.46818181818181814,0.685336048879837,0.75,0.49101796407185627,0.012273226856658574,0.47982062780269064,0.435483870967742,0.0196,0.5808823529411765,0.672240163677129,0.23966075019672994,0.6177807584440921,0.29128491620111724,0.7040630484453128,0.315,0.5412844036697247,0.7750148016577857,False,False,True
51,0.12,0.0,0.020122500935976072,0.776980173845102,0.7392473118279569,0.4483133841131665,0.39545454545454545,0.5733197556008146,0.6997690531177829,0.4940119760479042,0.016427612629791952,0.6860986547085202,0.5201612903225806,0.0174,0.45588235294117646,0.6880587404567411,0.35498819620529865,0.519856521562411,0.3431284916201116,0.7088669848032739,0.35000000000000003,0.5321100917431192,0.7229129662522202,False,False,True
52,0.06,0.0,0.02110616143783472,0.7696877950320671,0.7204301075268816,0.4646354733405877,0.45454545454545453,0.5712830957230143,0.7084295612009237,0.344311377245509,0.01752052224365504,0.5560538116591929,0.3709677419354839,0.0154,0.47058823529411764,0.640640792706746,0.22077467867447756,0.5736117546640654,0.3449534450651769,0.8336307432303989,0.24500000000000002,0.5183486238532109,0.7110716400236826,False,False,True
53,0.02,0.0,0.014708272274079035,0.7580655662987922,0.7747311827956989,0.38084874863982593,0.44545454545454544,0.7270875763747454,0.7205542725173211,0.5838323353293413,0.011225603624944156,0.609865470852018,0.5282258064516129,0.019,0.47794117647058826,0.6243292714488288,0.30322637055171814,0.5956419948786733,0.28729981378026065,0.6970245519535232,0.4025,0.4587155963302752,0.7679100059206632,False,False,True
54,0.0,0.0,0.014770184216980663,0.8016841922496772,0.8020993343573988,0.47396238147054254,0.43831168831168826,0.6335951896033362,0.7539315957329814,0.5631593954947248,0.011189633776876446,0.5872304078582106,0.5616359447004609,0.02806122448979592,0.39705882352941174,0.6992909094670341,0.26303517822272743,0.5128076715383142,0.38937660725370205,0.7780298388707055,0.39583333333333337,0.5679335954565312,0.7844032817389833,True,False,False
55,0.05172413793103448,0.0,0.026252252029514873,0.4189306606585368,0.4290878754171301,0.25057221117406475,0.317398119122257,0.3637544771402486,0.4002349287250139,0.32004955606029317,0.023291304087499496,0.3711148909850008,0.2711345939933259,0.008174791914387634,0.4117647058823529,0.4345630198192725,0.20841310567938903,0.49031446963995173,0.27544467989468946,0.6775162389187059,0.21875,0.2570389117367921,0.4257365100753353,False,False,True
56,0.02,0.0,0.017101005871275263,0.6987010450239282,0.7032258064516128,0.35038084874863984,0.46818181818181814,0.5845213849287169,0.6581986143187067,0.5089820359281437,0.01377374586988211,0.6233183856502241,0.46774193548387094,0.0158,0.4852941176470588,0.6786894477385358,0.33216752644924374,0.4417920578791206,0.43322160148975775,0.765190900360939,0.385,0.573394495412844,0.6755476613380699,False,False,True
57,0.06,0.0,0.025066564849641433,0.6818374190187844,0.6763440860215053,0.3307943416757345,0.35909090909090907,0.5855397148676171,0.6443418013856813,0.4311377245508982,0.021927302221857462,0.45739910313901344,0.3911290322580645,0.019,0.5220588235294118,0.6286163926294895,0.33164291335140333,0.5406206560175585,0.3319180633147113,0.673479499566456,0.42875,0.4220183486238532,0.6625222024866785,False,False,True
58,0.14,0.0,0.04791616336047427,0.7553309242439041,0.693010752688172,0.41240478781284007,0.3409090909090909,0.5610997963340122,0.6697459584295612,0.3922155688622755,0.04460519491310961,0.5336322869955157,0.39919354838709675,0.0146,0.4852941176470588,0.5385748740554626,0.3421351753082103,0.6430666991830265,0.2217504655493482,0.6122731559666558,0.42,0.3211009174311926,0.69449378330373,False,True,False
59,0.0,0.0,0.01844442087959463,0.664518019337826,0.6317204301075269,0.27094668117519044,0.20909090909090908,0.5356415478615071,0.6172055427251731,0.3233532934131737,0.015418048660798801,0.43946188340807174,0.38306451612903225,0.016399999999999998,0.41911764705882354,0.5190664891352188,0.5591501267814986,0.575311953826769,0.19903165735567965,0.5362846206582754,0.49874999999999997,0.2844036697247706,0.6264061574896388,True,False,False
60,0.2,0.0,0.05593265346693106,0.6211055767164761,0.5672043010752688,0.4352557127312296,0.2863636363636363,0.47046843177189407,0.5450346420323325,0.3383233532934132,0.05268934051341181,0.45739910313901344,0.39919354838709675,0.0146,0.4264705882352941,0.5818648983993107,0.2962315292471802,0.5683302849246025,0.3183612662942271,0.6457486328342978,0.385,0.30275229357798167,0.5606867969212552,True,False,False
61,0.08,0.0,0.020816883559896197,0.8145815020998145,0.779032258064516,0.48639825897714917,0.4954545454545454,0.6293279022403259,0.7505773672055427,0.45209580838323354,0.017351024714946487,0.5964125560538117,0.5967741935483871,0.019799999999999998,0.5735294117647058,0.5958473515936531,0.2516394159307512,0.593616225663537,0.3111731843575418,0.7566598354372783,0.35000000000000003,0.5183486238532109,0.76850207223209,True,False,False
62,0.0,0.0,0.014158265736171743,0.9165228809237013,0.9247311827956988,0.3141095393543707,0.5757575757575757,0.7987101154107265,0.8508468052347959,0.7435129740518962,0.01039326620743574,0.881913303437967,0.5981182795698925,0.03833333333333333,0.34558823529411764,0.7147980581609509,0.6188977295910932,0.5194224281591677,0.2311607697082557,0.5697883054749177,0.875,0.5351681957186545,0.8912571541345964,False,True,False
63,0.0,0.0,0.01667856573386524,0.8680209655890876,0.8451612903225807,0.4243743199129489,0.4727272727272727,0.745417515274949,0.7967667436489607,0.5808383233532934,0.012848222901094152,0.6457399103139013,0.4798387096774193,0.019,0.5882352941176471,0.6662487480453702,0.3472064352540002,0.6194086087062552,0.2440595903165735,0.6703435114971921,0.42,0.4862385321100917,0.8407341622261694,True,False,False
64,0.0,0.0,0.020695290566478675,0.30954866197870884,0.3504704301075268,0.153835690968444,0.22017045454545453,0.2759674134419552,0.3378319861431871,0.2058383233532934,0.013101228638199193,0.2802690582959641,0.25201612903225806,0.009765625,0.17647058823529413,0.44801760618906233,0.26080375098364955,0.6315293104499448,0.2683310055865921,0.6575728991516765,0.1640625,0.25086009174311924,0.3436574896388396,False,True,False
65,0.0,0.0,0.015267553612591425,0.8904678191229612,0.8709677419354838,0.36126224156692055,0.5045454545454545,0.7484725050916496,0.8429561200923787,0.4850299401197605,0.011725280589519672,0.6502242152466368,0.7540322580645161,0.0242,0.5073529411764706,0.7155626641680425,0.3142432456063653,0.5969081006381335,0.2810428305400371,0.7009834762740487,0.42875,0.5458715596330275,0.8608644168146833,False,False,True
66,0.06,0.0,0.02393577807415871,0.7233128235179216,0.6505376344086021,0.46572361262241574,0.39999999999999997,0.5356415478615071,0.6304849884526559,0.3592814371257485,0.02086523425940101,0.6008968609865472,0.3951612903225806,0.013999999999999999,0.4264705882352941,0.5987049020308225,0.1315904520416193,0.614127138966793,0.3413035381750464,0.8483172731988917,0.2275,0.4403669724770642,0.6453522794552989,False,False,True
67,0.0,0.0,0.015283787806256654,0.9343360354201257,0.9150537634408601,0.5386289445048966,0.5136363636363636,0.8054989816700611,0.8764434180138568,0.5568862275449102,0.011645992163559462,0.7713004484304933,0.5120967741935484,0.022400000000000003,0.5735294117647058,0.627649829007412,0.07379557576287488,0.6356509368776164,0.34353817504655493,0.9096119199433879,0.12250000000000001,0.6330275229357797,0.9188869153345174,False,False,True
